IITM All_India v1871-2016 Rainfall PCPN,
mm/month,
19.6,
10.7,
14.5,
33.9,
63.6,
208,
277.8,
179.4,
183.6,
36.8,
32.4,
6.7,
7.6,
7.5,
7.3,
24,
43.8,
189.2,
291.3,
245.2,
187.9,
78.5,
27.6,
19.1,
3.7,
13.5,
15,
24.3,
42.8,
113,
264.5,
214.2,
165.6,
60.7,
11.5,
9,
8.6,
15.8,
10.7,
16.9,
68.3,
227.9,
306.9,
233.5,
206.2,
93.2,
18.7,
4,
9.9,
11.4,
13.1,
23.2,
50.6,
192.6,
307.9,
218.7,
210.5,
56.6,
6.3,
7.1,
0.9,
2.1,
16,
16.5,
42.5,
123.3,
296.8,
195.6,
162,
46.4,
9.5,
2.5,
29.1,
23.4,
24,
35.3,
67.4,
142.4,
156.4,
156.9,
148.3,
107.8,
18.9,
36.5,
10.8,
9.1,
10.2,
36.1,
66.5,
130.4,
294,
339.3,
212.4,
79.8,
27.3,
14,
2.1,
10.7,
8,
8.2,
87.7,
190,
224.1,
322.1,
161.6,
86.6,
20.5,
7.1,
3.9,
16.5,
15.1,
21.1,
49.6,
187.6,
271.7,
176.8,
184,
87.7,
52.8,
11.1,
1.3,
3.2,
33.1,
23.7,
53.1,
160.7,
292.7,
264.6,
143.3,
49.3,
34.7,
6.2,
10,
9.4,
9,
18.8,
59.6,
213,
331.1,
190.3,
168.5,
73.9,
59.6,
6.2,
17.9,
3.6,
18.9,
16.5,
62.1,
204.3,
269,
187.9,
188.1,
83,
28.2,
15.5,
7.1,
7.4,
8.2,
20.3,
38.3,
159.3,
292.4,
242.6,
238.5,
86.6,
27,
30.5,
9.6,
9.9,
13.6,
19.9,
52.8,
194,
272.8,
247.9,
132.7,
73.7,
32.1,
50.2,
4.9,
1.2,
22.2,
12.4,
71.1,
197.7,
315.9,
221.8,
139,
132,
21.4,
17.1,
17.6,
0.6,
14.8,
20.9,
55.2,
189.8,
301.3,
257.4,
150.8,
87.9,
41.1,
13,
19.7,
13.6,
11.9,
25.9,
53.1,
132.3,
274.3,
280,
125,
38.2,
53.1,
7.2,
10.6,
13.4,
6.6,
24.3,
44.8,
203.5,
279.7,
278.1,
169.3,
94,
25.4,
6.8,
2.6,
1.1,
17.3,
26.1,
35.8,
227.9,
300.9,
214.1,
162.6,
64.7,
35.1,
13.6,
11.5,
13.4,
34.8,
20.7,
59.5,
83.4,
257.1,
229.7,
222.2,
60.2,
17.3,
7.1,
5.3,
10.6,
5.6,
32.9,
54.1,
157.9,
313.9,
306.3,
213.5,
99.3,
12.6,
7,
22.4,
28.3,
46.7,
25.2,
94.6,
241.6,
256.8,
230.9,
225.6,
97,
64.2,
2.2,
11.5,
14.4,
18.1,
24.8,
36,
216.8,
311.4,
241.5,
201.7,
138.8,
38.5,
13.7,
10.9,
7.7,
11.8,
37.6,
41.5,
198.2,
256.7,
229.9,
138.8,
79.3,
13.4,
11.9,
3.1,
6.1,
6.8,
17,
41.2,
203.4,
284.5,
263.3,
77.3,
14.9,
43.5,
17.5,
9.2,
12.4,
20.8,
21.6,
43.5,
142.6,
259.9,
290.5,
198.1,
85.6,
13,
1.8,
2.1,
30.7,
2.8,
21.1,
37.5,
171.7,
292.9,
220.8,
199.2,
65.5,
39.3,
12.5,
5.8,
6.6,
7.4,
52.2,
52.6,
195.1,
187.8,
144.1,
102,
50.7,
4.1,#REF!
2.6,
15.3,
6.7,
10.3,
38.5,
40.6,
128.7,
252.1,
271.3,
237.2,
49,
10.4,
14.1,
27.4,
33.7,
11.3,
31.6,
39.1,
114.9,
222.5,
259,
125.6,
54,
43.1,
9.5,
6.7,
2.5,
10.2,
35.4,
41.8,
103.8,
279.6,
197.2,
211.2,
69.7,
27.8,
26.9,
8.5,
5.5,
10.2,
12.1,
56.2,
126.9,
278.9,
259.3,
195.7,
128.8,
43.4,
15.2,
5.9,
8.6,
20.3,
31.1,
68.6,
179.5,
247.6,
197,
126.2,
70.7,
9,
9.9,
12.8,
14.4,
28.6,
27.1,
47.6,
90.8,
245.6,
205.2,
174.8,
61,
9.8,
2.5,
15.1,
38.5,
22,
13.5,
32.8,
181.8,
287.5,
241.8,
173.8,
54.4,
19.9,
26.4,
6.3,
32.4,
25.6,
52.3,
26.4,
154.1,
221.7,
301.4,
100.3,
20.5,
23.8,
12.8,
15.6,
12.6,
6.8,
15.6,
39,
127.8,
316.4,
295.5,
157.3,
42.4,
5.9,
1.8,
16.2,
5.7,
3,
60.5,
51.9,
209.8,
296.1,
222.6,
160.8,
36.9,
10.1,
24.4,
5.4,
4.2,
7.9,
21.1,
35.7,
211.7,
237.7,
282.7,
202.8,
108.5,
37.9,
0.3,
16.2,
1.3,
24.1,
19.6,
44.1,
192.5,
153.4,
211,
179.4,
72.5,
41.5,
11.4,
7,
18.7,
12.9,
30.9,
36.2,
105.8,
320.6,
257.9,
121.5,
66,
55.9,
2.5,
1.2,
31,
16.3,
20.4,
70.1,
215.1,
264.2,
188.1,
117,
73.1,
17.9,
20.8,
1.2,
12.1,
14.7,
34.5,
63.4,
161.6,
320.8,
232.8,
182.8,
41,
20.6,
15.6,
18.3,
25.6,
39,
25.9,
63.1,
156.7,
229.8,
213.1,
181,
88.7,
54.5,
6.1,
1.2,
9.3,
3.3,
23.3,
48.1,
199.1,
258.2,
289.7,
203.6,
147.3,
50.8,
2.9,
3.2,
34.6,
14.6,
23.3,
71.4,
214.3,
246.6,
275.5,
267.8,
159.5,
31.6,
4.6,
10.6,
2,
14.5,
18.6,
88,
181.3,
143.5,
220.5,
105.5,
14.7,
47.2,
11.1,
37.4,
12.2,
11.5,
20.3,
51.2,
179.4,
271.2,
280.8,
153.1,
70.7,
59,
13.7,
20.7,
8.7,
25.5,
22.8,
45.4,
142.6,
291.6,
162.8,
122,
48.4,
30.3,
0.5,
29.5,
2.3,
11,
31.9,
29.5,
167.2,
266.6,
236.2,
195.8,
66.3,
19.1,
4.6,
22.8,
4.7,
4.2,
16.9,
37.1,
180.3,
291,
202.8,
194.9,
51.8,
64.8,
9.2,
10.7,
26.3,
15.8,
20.7,
39.8,
93.6,
297,
260.4,
172,
60.8,
20.7,
13.9,
14.1,
7,
5.4,
22.6,
40.6,
110.8,
299.9,
225,
226.9,
61.7,
62.8,
10.6,
4.3,
2.4,
9.4,
30.5,
80.6,
187.1,
285.8,
213.3,
117.4,
72,
43.4,
17.6,
26.7,
5,
41.8,
27,
51.8,
81.5,
287.6,
323.6,
209.9,
53.1,
10.9,
5.7,
7.9,
23.2,
16.3,
23.3,
44.1,
161.1,
319.4,
221.8,
150.7,
61.3,
61.1,
9.4,
9.9,
28.2,
8.6,
22.9,
40.9,
154.1,
283.4,
198.2,
132,
123.8,
16.9,
16.8,
17.8,
15.2,
9.7,
40.6,
45.8,
182.8,
287,
221.2,
130.1,
91.9,
20,
26.4,
8.8,
11.6,
11.3,
24.9,
53.7,
173.1,
280.1,
